date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source
2020-12-03,10:35 UTC,5.416666666666667,0.04722222222222222,Fired Upon,Around 100nm SSW of Brass,STP,STP,117.92722360759299,6.4616805350000845,0.22215403900008823,"03.12.2020: 1035 UTC: Posn: 02:50N – 005:25E, Around 100nm SSW of Brass, Nigeria.
Duty watchman onboard a Refrigerated Cargo Ship underway noticed two boats approaching at a distance of 3nm. Master alerted the onboard security team and increased speed. Two speed boats with six persons in each closed in to 0.5 cables and fired upon the ship. Alarm raised and non-essential crew mustered in the citadel. The security team responded resulting in the boats aborting the approach and moving away. The ship continued her voyage.","NA",Refrigerated Cargo,"NA",imb
2020-12-04,09:40 UTC,2.895,2.568611111111111,Fired Upon,Around 200nm SW of Bayelsa,NGA,"NA",377.1638475682032,5.594899936000047,4.636460679000038,"04.12.2020: 0940 UTC: Posn: 02:34.13N – 002:53.70E, Around 200nm SW of Bayelsa, Nigeria.
While underway, a tanker was approached and fired upon by pirates in a skiff. General alarm sounded, PA announcement made, fire pumps activated, speed increased, evasive manoeuvres carried out, SSAS activated and crew retreated into safe area. Due to the hardening measures and evasive manoeuvres taken by the Master, the skiff aborted the attack and moved away. Vessel and crews reported safe.","NA",Tanker,"NA",imb
2020-12-05,06:25 UTC,-77.19166666666666,-12.032833333333333,Attempted,Callao Anchorage,PER,PER,3.5564291004221915,-77.16649329299992,-12.053317966999941,"05.12.2020: 0625 UTC: Posn: 12:01.97S – 077:11.50W, Callao Anchorage, Peru.
Two unauthorised persons attempted to board an anchored general cargo ship via the anchor chain. Alert duty watchmen heard some unusual noise and noticed the attempted boarding and responded. Hearing the alerted crew the persons aborted the attempted boarding and escaped in their boat. Incident reported to the local authorities. A coast guard boat arrived at location and conducted an investigation.","NA",General Cargo,Anchored,imb
2020-12-05,06:30 UTC,2.8833333333333333,3.1180555555555554,Boarded,Around 198nm SSW of Lagos,NGA,BEN,344.2051462173795,5.5669051440000885,4.67523834800005,"05.12.2020: 0630 UTC: Posn: 03:07.5N – 002:53.0E, Around 198nm SSW of Lagos, Nigeria.
Ten pirates armed with rifles boarded a product tanker underway. Ship’s horn sounded, alarm raised, PA announcement made and all crew mustered in the citadel. The pirates left the tanker without stealing anything. Vessel and crew safe.","NA",Product Tanker,"NA",imb
2020-12-06,04:42 UTC,5.95,2.7,Boarded,Around 98nm SSW of Brass,NGA,NGA,174.78584833380867,6.112803582000083,4.272162177000041,"06.12.2020: 0442 UTC: Posn: 02:42N – 005:57E, Around 98nm SSW of Brass, Nigeria.
Four pirates boarded a product tanker underway. Master activated the alarm and all crew retreated into the citadel. The pirates were unable to reach the crew and left the vessel without stealing anything. Vessel and crew reported safe.","NA",Product Tanker,"NA",imb
2020-12-08,06:30 UTC,-51.022911071777344,0.01922607385796739,Boarded,"Macapa Anchorage Area Nr.2A, Amazon River",BRA,BRA,5.805732532376862,-51.01740475199995,0.0714378930000521,"08.12.2020: 0545–0630 UTC: Posn: Macapa Anchorage, Brazil.
Unnoticed, robbers boarded an anchored bulk carrier, stole ship’s properties and escaped. Incident was reported to the local authorities.","NA",Bulk Carrier,Anchored,imb
2020-12-08,03:30 UTC,-4.029504060745239,5.327168203953766,Boarded,"Carena Shipyard Mooring Buoy, Abidjan",CIV,CIV,2.689659674174434,-4.009348110999952,5.313625393000052,"08.12.2020: 0330 UTC: Posn: Carena Shipyard Mooring Buoy, Abidjan, Ivory Coast.
Robbers boarded a supply vessel moored to a buoy, stole ship’s stores, and escaped unnoticed. Local Authorities informed.","NA",Tug,"NA",imb
2020-12-10,08:00 UTC,4.636666666666667,4.628333333333333,Boarded,Around 51nm WSW of Bayelsa,NGA,NGA,96.15788961583246,5.475433790000068,4.847479559000078,"10.12.2020: 0800 UTC: Posn: 04:37.42N – 004:38.12E, Around 51nm WSW Bayelsa, Nigeria.
An unknown number of pirates attacked and boarded a general cargo ship underway. They kidnapped five crew members and escaped. The remaining crew sailed the ship to a safe port.","NA",General Cargo,"NA",imb
2020-12-12,12:50 UTC,91.70138888888889,21.66888888888889,Boarded,Around 10nm West of Matarbari,BGD,BGD,14.962947761518278,91.83253014400003,21.725816148000035,"12.12.2020: 1250 UTC: Posn: 21:40.8N – 091:42.5E, Around 10nm West of Matarbari, Bangladesh.
Ten robbers armed with knives in two small boats approached and boarded a tug towing a ship, stole ship’s properties and spare parts and escaped. Master informed the Coast Guard and local agent through VHF CH12. A coast guard boat arrived at the location and conducted an investigation.","NA",Offshore Supply Ship,"NA",imb
2020-12-14,21:00 UTC,101.38305555555556,1.7519444444444443,Boarded,"Lubuk Gaung Port, Dumai",IDN,IDN,2.339069649162143,101.39730879000007,1.7363955750000741,"14.12.2020: 2100 UTC: Posn: 01:44.67N – 101:22.59E, Lubuk Gaung Port, Dumai, Indonesia.
During routine rounds, duty officer onboard a berthed bulk carrier was taken hostage and tied up by four robbers armed with knives. The robbers stole ship's stores and spare parts and released the duty officer before escaping.","NA",Bulk Carrier,Berthed,imb
2020-12-15,02:15 UTC,4.751944444444445,2.0008333333333335,Boarded,Around 165nm SSW of Brass,STP,STP,269.4399372191954,6.49781334700009,0.312689520000049,"15.12.2020: 0215 UTC: Posn: 02:00.3N - 004:45.7E, Around 165nm SSW of Brass, Nigeria.
Pirates boarded the tanker underway. Duty officer noticed the pirates and raised the alarm. All crew retreated into the citadel. After a while, the pirates left the tanker and the crew emerged from the citadel. Crew and the tanker are safe.","NA",Product Tanker,"NA",imb
2020-12-19,13:36 UTC,6.1691666666666665,2.602222222222222,Boarded,Around 100nm South of Brass,STP,STP,168.40799263499858,7.3718367850000845,1.6771914730000503,"19.12.2020: 1336 UTC: Posn: 02:36.8N – 006:10.9E, Around 100nm South of Brass, Nigeria.
A container ship underway was attacked and boarded by armed pirates. SSAS activated, CSO informed and crew retreated into the citadel. A Nigerian Navy patrol boat was dispatched and Navy personnel boarded the ship. Investigations showed the pirates had fired towards the bridge and accommodation, damaged ship's property and equipment, and stole cash and belongings before escaping. All crew reported safe. The patrol boat escorted the ship to a safe port.","NA",Container,"NA",imb
2020-12-21,04:09 UTC,5.616666666666667,2.6166666666666667,Boarded,"Around 107nm SSW of Brass, Nigeria",NGA,NGA,191.1827909196955,6.112803582000083,4.272162177000041,"21.12.2020: 0409 UTC: Posn : 02:37N – 005:37E, Around 107nm SSW of Brass, Nigeria.
An unknown number of pirates attacked and boarded a container ship underway. Crew mustered in the citadel. After a few hours, the vessel and crew were reported safe.","NA",Container,"NA",imb
2020-12-26,01:30 UTC,-1.6833333333333333,4.883333333333333,Boarded,Takoradi Anchorage,GHA,GHA,6.288179743331335,-1.7188207669999542,4.927679755000042,"26.12.2020: 0130 UTC: Posn: 04:53.51N – 001:41.87W, Takoradi Anchorage, Ghana.
Duty OOW onboard an anchored general cargo ship noticed one robber on the forecastle, stealing ship’s stores and properties. Alarm raised and crew mustered. Seeing the alerted crew, the robber escaped with the stolen items in a boat.","NA",General Cargo,Anchored,imb
2020-12-29,16:40 UTC,6.4,2.7333333333333334,Attempted,Around 94nm South of Brass,STP,STP,158.9393456785196,7.3852645190000885,1.6923281920000477,"29.12.2020: 1640 UTC: Posn: 02:44N – 006:24E, Around 94nm South of Brass, Nigeria.
Five armed pirates in a skiff with a ladder approached and attempted to board a tanker underway. Master took evasive manoeuvres resulting in the attempt being aborted. The tanker and crew safe.","NA",Tanker,"NA",imb
